customer_id,age,gender,city,tenure_months,plan_type,ARPU,device_type,primary_site_id
11372,29,F,Makassar,8,Combo Sakti 50GB,97498,Android Flagship,SITE_1066
11373,51,M,Surabaya,41,Sakti 10GB,31699,iOS Mid,SITE_0338
11374,51,F,Jakarta,12,Sakti 10GB,22302,iOS Flagship,SITE_0920
11375,68,F,Depok,5,Combo Sakti 50GB,115528,iOS Mid,SITE_0978
11376,30,M,Makassar,1,Halo Postpaid,132679,iOS Mid,SITE_0617
11377,23,F,Yogyakarta,20,Unlimited Lite,36397,Android Mid,SITE_0129
11378,41,F,Medan,17,Sakti 10GB,33526,Android Mid,SITE_0796
11379,51,F,Depok,6,Halo Postpaid,109694,Android Mid,SITE_0484
11380,63,F,Makassar,11,OMG 30GB,34539,iOS Flagship,SITE_0393
11381,36,M,Surabaya,9,Sakti 10GB,31381,iOS Mid,SITE_0502
11382,43,M,Medan,30,Data Only 2GB,15576,Android Flagship,SITE_0865
11383,19,F,Tangerang,11,OMG 30GB,57507,Android Mid,SITE_0468
11384,31,M,Bekasi,16,OMG 30GB,54277,iOS Mid,SITE_0651
11385,37,M,Makassar,110,OMG 30GB,59750,Android Low-End,SITE_0073
11386,27,M,Jakarta,55,Sakti 10GB,29725,Android Mid,SITE_1127
11387,31,F,Depok,26,Data Only 2GB,14830,Android Flagship,SITE_0347
11388,66,M,Jakarta,16,Unlimited Lite,36256,Android Low-End,SITE_0393
11389,55,M,Bekasi,11,Sakti 10GB,31463,Android Mid,SITE_1085
11390,53,F,Bandung,69,Sakti 10GB,27940,Feature Phone,SITE_1082
11391,57,F,Tangerang,59,Combo Sakti 50GB,91585,Android Mid,SITE_0457
11392,52,F,Semarang,5,Halo Postpaid,132130,iOS Mid,SITE_0885
11393,44,F,Makassar,7,Combo Sakti 50GB,111196,Android Flagship,SITE_0940
11394,33,M,Medan,12,Halo Postpaid,118134,Android Low-End,SITE_1198
11395,25,M,Makassar,15,Unlimited Lite,28499,Android Low-End,SITE_0209
11396,57,M,Tangerang,19,OMG 30GB,61280,iOS Mid,SITE_1103
11397,54,F,Depok,1,Data Only 2GB,16051,Android Low-End,SITE_0759
11398,33,M,Surabaya,2,Combo Sakti 50GB,80735,Android Mid,SITE_1013
11399,16,F,Makassar,16,Halo Postpaid,139790,Android Mid,SITE_0605
11400,54,M,Tangerang,61,Data Only 2GB,10554,Android Mid,SITE_0933
11401,36,M,Bekasi,33,OMG 30GB,65647,Android Low-End,SITE_0907
11402,16,F,Jakarta,19,OMG 30GB,68182,Android Low-End,SITE_0106
11403,30,F,Semarang,1,Sakti 10GB,31097,Android Flagship,SITE_1067
11404,19,M,Makassar,2,Data Only 2GB,14782,iOS Mid,SITE_0207
11405,35,M,Tangerang,24,Sakti 10GB,32128,Feature Phone,SITE_0277
11406,25,M,Medan,6,OMG 30GB,68868,Android Mid,SITE_0647
11407,38,M,Jakarta,21,Data Only 2GB,17799,Android Mid,SITE_0822
11408,56,F,Makassar,15,Sakti 10GB,20973,Android Flagship,SITE_0274
11409,49,M,Tangerang,5,Unlimited Lite,54093,Android Low-End,SITE_0360
11410,61,M,Makassar,16,Combo Sakti 50GB,93264,iOS Mid,SITE_1016
11411,63,F,Depok,53,Sakti 10GB,27242,Android Low-End,SITE_0257
11412,48,F,Yogyakarta,7,Sakti 10GB,31272,Android Mid,SITE_0492
11413,49,M,Medan,76,OMG 30GB,73968,Feature Phone,SITE_0934
11414,54,M,Surabaya,7,OMG 30GB,50315,Android Mid,SITE_0501
11415,25,M,Bandung,15,OMG 30GB,59070,Android Mid,SITE_0352
11416,69,M,Jakarta,31,OMG 30GB,67483,iOS Mid,SITE_0751
11417,35,F,Surabaya,36,Sakti 10GB,25801,Android Mid,SITE_0252
11418,16,F,Depok,9,Halo Postpaid,121215,iOS Flagship,SITE_0838
11419,28,M,Tangerang,1,OMG 30GB,50192,Android Low-End,SITE_1106
11420,16,F,Tangerang,24,Combo Sakti 50GB,102453,iOS Mid,SITE_0379
11421,20,M,Tangerang,10,Data Only 2GB,15191,iOS Flagship,SITE_0234
11422,31,M,Jakarta,18,Sakti 10GB,28306,Android Mid,SITE_0189
11423,30,F,Depok,2,OMG 30GB,56726,Android Flagship,SITE_0448
11424,64,M,Depok,12,Data Only 2GB,15264,Android Mid,SITE_0279
11425,43,M,Tangerang,24,Halo Postpaid,76529,Android Mid,SITE_0335
11426,46,F,Tangerang,3,OMG 30GB,60428,Android Flagship,SITE_0576
11427,38,M,Jakarta,16,Data Only 2GB,15529,Android Low-End,SITE_0296
11428,63,M,Yogyakarta,14,OMG 30GB,62348,Android Mid,SITE_0105
11429,60,F,Semarang,9,Unlimited Lite,28971,Android Mid,SITE_0379
11430,58,F,Surabaya,102,OMG 30GB,66456,Android Low-End,SITE_0950
11431,32,F,Makassar,88,Sakti 10GB,25213,iOS Mid,SITE_0792
11432,64,M,Surabaya,17,Data Only 2GB,16994,Android Mid,SITE_0714
11433,49,M,Makassar,6,Combo Sakti 50GB,104548,Android Mid,SITE_0066
11434,28,M,Depok,16,Halo Postpaid,162371,Android Low-End,SITE_0466
11435,29,F,Makassar,46,Unlimited Lite,31648,Android Mid,SITE_1169
11436,26,M,Jakarta,11,Sakti 10GB,31328,Android Mid,SITE_1107
11437,43,F,Medan,11,Sakti 10GB,27837,Android Mid,SITE_0663
11438,57,M,Bandung,40,Sakti 10GB,26228,Android Mid,SITE_0457
11439,47,M,Semarang,24,Sakti 10GB,30060,Android Low-End,SITE_1171
11440,50,M,Depok,13,Unlimited Lite,46546,Feature Phone,SITE_0387
11441,46,F,Bandung,18,Halo Postpaid,147080,iOS Flagship,SITE_1037
11442,32,F,Jakarta,22,Halo Postpaid,136753,Android Low-End,SITE_0127
11443,62,F,Tangerang,5,Unlimited Lite,33711,Android Flagship,SITE_0124
11444,24,M,Makassar,16,Unlimited Lite,50181,Android Flagship,SITE_0847
11445,25,M,Makassar,18,Unlimited Lite,61142,Android Low-End,SITE_0648
11446,23,M,Medan,129,Halo Postpaid,142800,Android Low-End,SITE_0743
11447,36,F,Jakarta,7,Combo Sakti 50GB,68625,Android Mid,SITE_0475
11448,28,M,Tangerang,7,Sakti 10GB,31688,iOS Flagship,SITE_0352
11449,65,M,Yogyakarta,35,Data Only 2GB,19199,Android Low-End,SITE_0332
11450,20,M,Depok,10,Sakti 10GB,31883,Android Mid,SITE_0013
11451,21,M,Yogyakarta,2,Sakti 10GB,36200,iOS Flagship,SITE_0676
11452,45,M,Depok,77,Halo Postpaid,113067,Android Mid,SITE_1141
11453,46,M,Depok,2,Data Only 2GB,15643,Android Low-End,SITE_0428
11454,32,M,Depok,61,Halo Postpaid,65163,Android Mid,SITE_0461
11455,26,M,Bekasi,41,OMG 30GB,79683,iOS Flagship,SITE_0217
11456,35,F,Bekasi,23,Data Only 2GB,16896,Android Mid,SITE_0108
11457,63,F,Bandung,52,Sakti 10GB,26516,Android Mid,SITE_0310
11458,24,M,Bekasi,6,Sakti 10GB,40105,Android Mid,SITE_0610
11459,17,F,Medan,5,Combo Sakti 50GB,82338,Android Mid,SITE_0068
11460,52,M,Depok,15,Data Only 2GB,15926,Android Mid,SITE_0934
11461,16,M,Semarang,136,Sakti 10GB,30018,Android Low-End,SITE_0673
11462,19,F,Medan,1,Combo Sakti 50GB,66213,Android Flagship,SITE_0550
11463,51,F,Medan,4,Sakti 10GB,30381,Android Mid,SITE_1180
11464,69,F,Makassar,31,Sakti 10GB,29026,Android Flagship,SITE_0170
11465,40,M,Surabaya,8,Data Only 2GB,14788,Android Flagship,SITE_0022
11466,18,M,Semarang,20,Sakti 10GB,32963,iOS Flagship,SITE_0289
11467,24,M,Bekasi,31,Sakti 10GB,18094,Android Mid,SITE_1079
11468,37,M,Surabaya,45,Sakti 10GB,21914,iOS Mid,SITE_0299
11469,38,M,Semarang,20,OMG 30GB,50558,Android Flagship,SITE_0476
11470,27,M,Depok,3,Combo Sakti 50GB,106331,Android Low-End,SITE_1185
11471,25,M,Semarang,29,Sakti 10GB,30805,Android Low-End,SITE_0808
11472,49,F,Yogyakarta,17,Unlimited Lite,35990,iOS Flagship,SITE_0421
11473,58,F,Tangerang,29,Unlimited Lite,43538,Android Low-End,SITE_0513
11474,25,M,Tangerang,2,OMG 30GB,58666,Android Low-End,SITE_0219
11475,45,F,Bekasi,1,Sakti 10GB,15559,Android Flagship,SITE_0264
11476,37,F,Tangerang,58,Sakti 10GB,34173,Android Flagship,SITE_0502
11477,21,M,Surabaya,21,OMG 30GB,55776,iOS Flagship,SITE_0896
11478,65,M,Bandung,5,Unlimited Lite,44686,Android Mid,SITE_0600
11479,17,F,Medan,30,OMG 30GB,71873,Android Mid,SITE_0903
11480,45,M,Semarang,30,OMG 30GB,71487,Android Mid,SITE_1054
11481,17,F,Yogyakarta,60,Unlimited Lite,49195,Feature Phone,SITE_0875
11482,47,M,Surabaya,35,Unlimited Lite,46242,Android Low-End,SITE_0982
11483,57,M,Yogyakarta,44,OMG 30GB,56294,Android Mid,SITE_0849
11484,31,F,Medan,44,Unlimited Lite,42839,Android Low-End,SITE_0876
11485,27,F,Medan,9,Sakti 10GB,31787,iOS Mid,SITE_0269
11486,16,M,Semarang,18,Sakti 10GB,26055,Android Mid,SITE_0207
11487,68,F,Makassar,1,OMG 30GB,61395,Android Low-End,SITE_0810
11488,23,M,Jakarta,2,OMG 30GB,66050,Android Mid,SITE_0741
11489,63,F,Makassar,52,OMG 30GB,62773,Android Flagship,SITE_0018
11490,65,F,Tangerang,2,Combo Sakti 50GB,89844,iOS Mid,SITE_0431
11491,28,M,Bandung,20,Halo Postpaid,160721,Android Low-End,SITE_0532
11492,30,M,Surabaya,64,Sakti 10GB,21590,iOS Mid,SITE_0415
11493,68,M,Bekasi,6,OMG 30GB,46951,Android Low-End,SITE_0499
11494,59,M,Surabaya,15,Sakti 10GB,47721,iOS Mid,SITE_0546
11495,23,M,Bekasi,26,Unlimited Lite,49248,Android Low-End,SITE_0990
11496,25,F,Yogyakarta,20,Data Only 2GB,15207,Android Mid,SITE_0754
11497,61,M,Medan,11,OMG 30GB,59963,Android Low-End,SITE_1003
11498,20,M,Tangerang,38,Sakti 10GB,21057,Android Mid,SITE_0647
11499,65,F,Medan,13,Combo Sakti 50GB,83615,Android Low-End,SITE_0657
11500,34,M,Jakarta,12,OMG 30GB,65677,Android Low-End,SITE_1010
11501,62,M,Bekasi,1,Combo Sakti 50GB,79939,Android Mid,SITE_0182
11502,53,M,Jakarta,48,OMG 30GB,67654,Android Low-End,SITE_0949
11503,26,F,Semarang,178,Combo Sakti 50GB,81340,iOS Flagship,SITE_0942
11504,68,M,Depok,33,Combo Sakti 50GB,91012,Android Mid,SITE_0337
11505,58,F,Bandung,85,Sakti 10GB,36099,Android Mid,SITE_0692
11506,35,M,Makassar,17,Halo Postpaid,100980,Android Flagship,SITE_1080
11507,35,F,Jakarta,21,Combo Sakti 50GB,84458,Android Low-End,SITE_0100
11508,36,F,Makassar,52,Combo Sakti 50GB,122407,iOS Mid,SITE_0590
11509,33,F,Semarang,18,OMG 30GB,59388,Android Low-End,SITE_1035
11510,65,M,Surabaya,2,Unlimited Lite,53123,Android Mid,SITE_0087
11511,25,M,Medan,33,OMG 30GB,56505,Android Flagship,SITE_0429
11512,49,F,Depok,4,OMG 30GB,53722,Android Mid,SITE_0554
11513,41,M,Makassar,11,Sakti 10GB,30038,Android Mid,SITE_0670
11514,45,M,Yogyakarta,45,Combo Sakti 50GB,90942,Android Flagship,SITE_0994
11515,24,F,Makassar,8,Data Only 2GB,15248,iOS Mid,SITE_0318
11516,61,F,Tangerang,66,Sakti 10GB,29752,Android Flagship,SITE_0848
11517,66,M,Surabaya,41,Halo Postpaid,131038,Android Low-End,SITE_0388
11518,46,F,Jakarta,83,Sakti 10GB,29486,Android Flagship,SITE_0154
11519,57,F,Surabaya,3,Combo Sakti 50GB,81615,Feature Phone,SITE_0668
11520,19,M,Bandung,9,Sakti 10GB,33341,Android Mid,SITE_0162
11521,21,F,Tangerang,38,Data Only 2GB,17258,Android Mid,SITE_0123
11522,29,F,Yogyakarta,27,OMG 30GB,55873,Android Flagship,SITE_0738
11523,19,F,Tangerang,35,Combo Sakti 50GB,75247,Android Low-End,SITE_0927
11524,41,M,Semarang,50,OMG 30GB,70166,iOS Mid,SITE_0931
11525,62,F,Depok,8,Combo Sakti 50GB,107322,Android Mid,SITE_0558
11526,63,M,Bandung,87,OMG 30GB,60497,Android Low-End,SITE_0735
11527,54,M,Yogyakarta,35,Unlimited Lite,63773,Android Flagship,SITE_0621
11528,32,F,Surabaya,71,OMG 30GB,85392,Android Low-End,SITE_0929
11529,34,M,Makassar,3,Combo Sakti 50GB,96601,Android Low-End,SITE_0406
11530,66,M,Makassar,20,OMG 30GB,61853,Android Mid,SITE_0300
11531,64,M,Semarang,41,OMG 30GB,43721,Android Mid,SITE_0126
11532,21,M,Jakarta,3,Unlimited Lite,38469,Android Mid,SITE_0362
11533,44,M,Yogyakarta,16,Halo Postpaid,115057,iOS Mid,SITE_1037
11534,26,M,Surabaya,39,Combo Sakti 50GB,95184,iOS Flagship,SITE_0983
11535,31,F,Depok,2,Combo Sakti 50GB,85493,Android Low-End,SITE_0849
11536,45,M,Yogyakarta,31,Combo Sakti 50GB,127868,Android Mid,SITE_0543
11537,40,F,Surabaya,83,Data Only 2GB,13703,Android Mid,SITE_0539
11538,55,F,Semarang,2,Sakti 10GB,22862,Android Mid,SITE_0636
11539,26,M,Yogyakarta,61,Unlimited Lite,49276,iOS Mid,SITE_0495
11540,22,M,Medan,14,OMG 30GB,57616,Android Low-End,SITE_0670
11541,41,F,Yogyakarta,1,OMG 30GB,78733,iOS Mid,SITE_0285
11542,37,F,Jakarta,11,Unlimited Lite,43940,Android Mid,SITE_0173
11543,40,M,Semarang,9,OMG 30GB,36784,Android Mid,SITE_0110
11544,34,F,Jakarta,7,Sakti 10GB,32889,Android Flagship,SITE_0897
11545,46,M,Bandung,43,Combo Sakti 50GB,128797,Feature Phone,SITE_0281
11546,41,M,Tangerang,15,Unlimited Lite,37582,Android Low-End,SITE_1007
11547,57,F,Depok,9,Unlimited Lite,47737,Android Mid,SITE_0560
11548,56,M,Surabaya,9,OMG 30GB,70096,Android Mid,SITE_0217
11549,51,M,Semarang,117,OMG 30GB,57318,Android Flagship,SITE_0803
11550,38,F,Medan,24,Data Only 2GB,15005,Android Low-End,SITE_0880
11551,62,F,Depok,2,Sakti 10GB,36634,Android Low-End,SITE_0550
11552,28,M,Medan,53,OMG 30GB,46391,Android Low-End,SITE_0860
11553,40,F,Tangerang,32,Combo Sakti 50GB,94705,Android Mid,SITE_0341
11554,17,F,Bandung,6,OMG 30GB,57587,iOS Flagship,SITE_1175
11555,17,M,Makassar,3,Sakti 10GB,32227,iOS Flagship,SITE_1028
11556,31,M,Semarang,12,Sakti 10GB,34282,Android Mid,SITE_0288
11557,24,F,Yogyakarta,6,Unlimited Lite,51542,Android Mid,SITE_1037
11558,43,F,Bekasi,30,Combo Sakti 50GB,102286,Android Low-End,SITE_0612
11559,28,F,Jakarta,5,Unlimited Lite,55983,Android Mid,SITE_0721
11560,50,F,Yogyakarta,18,OMG 30GB,53609,Android Low-End,SITE_0167
11561,56,M,Surabaya,25,Data Only 2GB,11867,iOS Mid,SITE_0257
11562,28,M,Depok,27,Sakti 10GB,33481,Android Mid,SITE_0300
11563,46,M,Jakarta,35,Sakti 10GB,25694,Feature Phone,SITE_1021
11564,36,F,Semarang,17,OMG 30GB,61869,Android Low-End,SITE_0205
11565,47,M,Bekasi,6,Sakti 10GB,18976,Android Mid,SITE_0232
11566,69,M,Yogyakarta,10,Combo Sakti 50GB,82748,iOS Mid,SITE_1169
11567,49,M,Semarang,12,Combo Sakti 50GB,87034,Android Low-End,SITE_0308
11568,23,F,Semarang,28,Sakti 10GB,26153,Android Mid,SITE_0367
11569,56,F,Tangerang,24,OMG 30GB,74482,iOS Mid,SITE_0775
11570,63,M,Semarang,17,Unlimited Lite,44016,Android Flagship,SITE_0179
11571,17,F,Jakarta,16,Combo Sakti 50GB,95266,Android Flagship,SITE_0889
11572,53,M,Bandung,2,Combo Sakti 50GB,69290,Android Mid,SITE_0210
11573,47,M,Semarang,29,Combo Sakti 50GB,96584,Android Mid,SITE_1053
11574,69,M,Bekasi,40,Data Only 2GB,19504,Android Mid,SITE_0877
11575,55,M,Yogyakarta,53,Data Only 2GB,14342,Android Low-End,SITE_0546
11576,43,M,Surabaya,1,OMG 30GB,57797,Android Mid,SITE_0034
11577,52,F,Medan,50,Sakti 10GB,21825,Android Mid,SITE_0529
11578,56,F,Medan,51,OMG 30GB,73965,Feature Phone,SITE_0435
11579,16,F,Bandung,27,Unlimited Lite,51685,Android Mid,SITE_1101
11580,56,F,Makassar,8,OMG 30GB,64655,Android Low-End,SITE_0244
11581,25,F,Yogyakarta,54,Halo Postpaid,124873,Android Low-End,SITE_0498
11582,19,M,Surabaya,11,Data Only 2GB,17543,Android Mid,SITE_0283
11583,50,F,Bandung,21,Combo Sakti 50GB,73252,Android Low-End,SITE_0115
11584,25,F,Surabaya,14,Sakti 10GB,22838,Android Flagship,SITE_0096
11585,62,F,Yogyakarta,53,Combo Sakti 50GB,89282,Android Mid,SITE_0833
11586,26,M,Bekasi,8,Combo Sakti 50GB,94247,Android Mid,SITE_1059
11587,29,M,Surabaya,10,Combo Sakti 50GB,107105,Android Mid,SITE_0284
11588,53,F,Semarang,13,Data Only 2GB,17379,Android Flagship,SITE_0397
11589,27,F,Medan,47,Sakti 10GB,36976,Android Flagship,SITE_1129
11590,60,M,Jakarta,10,OMG 30GB,60648,iOS Mid,SITE_0739
11591,32,F,Depok,9,Data Only 2GB,18525,Android Flagship,SITE_0963
11592,31,M,Makassar,39,Data Only 2GB,15618,Android Low-End,SITE_1168
11593,50,F,Yogyakarta,12,Sakti 10GB,28384,Feature Phone,SITE_0259
11594,17,M,Jakarta,27,OMG 30GB,59242,Android Low-End,SITE_1163
11595,26,M,Tangerang,51,Combo Sakti 50GB,93722,iOS Mid,SITE_0986
11596,56,M,Medan,7,Combo Sakti 50GB,93542,iOS Mid,SITE_0652
11597,18,M,Jakarta,15,OMG 30GB,85922,Android Mid,SITE_0740
11598,44,M,Bekasi,17,Halo Postpaid,123700,Android Low-End,SITE_0661
11599,33,F,Jakarta,21,OMG 30GB,53822,Android Low-End,SITE_0092
11600,35,F,Surabaya,61,OMG 30GB,62142,iOS Flagship,SITE_0232
11601,62,M,Semarang,95,OMG 30GB,50005,Android Mid,SITE_0214
11602,29,F,Jakarta,39,Sakti 10GB,32214,Android Mid,SITE_0784
11603,49,M,Jakarta,1,Sakti 10GB,30309,iOS Mid,SITE_1152
11604,64,M,Makassar,3,Combo Sakti 50GB,89432,Android Low-End,SITE_0266
11605,69,M,Jakarta,4,OMG 30GB,49596,Android Mid,SITE_0710
11606,46,M,Semarang,19,Unlimited Lite,49787,Android Mid,SITE_0060
11607,55,F,Yogyakarta,2,OMG 30GB,43769,Android Low-End,SITE_0645
11608,57,M,Semarang,18,Combo Sakti 50GB,80844,Android Mid,SITE_0548
11609,33,F,Surabaya,34,Halo Postpaid,123168,Android Mid,SITE_0999
11610,45,F,Bandung,9,Data Only 2GB,11830,Android Flagship,SITE_0575
11611,40,F,Bandung,16,OMG 30GB,62817,iOS Mid,SITE_1158
11612,34,F,Bandung,3,Combo Sakti 50GB,102225,iOS Flagship,SITE_0247
11613,23,F,Bandung,2,Data Only 2GB,18389,Android Low-End,SITE_1041
11614,43,F,Medan,19,Data Only 2GB,14815,Android Low-End,SITE_0292
11615,23,M,Yogyakarta,1,OMG 30GB,60666,iOS Flagship,SITE_1050
11616,46,M,Jakarta,30,OMG 30GB,69600,Android Low-End,SITE_0517
11617,18,F,Medan,4,OMG 30GB,49954,Android Flagship,SITE_0525
11618,18,F,Medan,54,Combo Sakti 50GB,87990,Android Mid,SITE_0201
11619,59,F,Bekasi,46,Data Only 2GB,14451,Android Flagship,SITE_0049
11620,37,M,Medan,7,Combo Sakti 50GB,87259,Feature Phone,SITE_0172
11621,32,M,Semarang,7,Sakti 10GB,28043,Android Mid,SITE_0003
11622,51,M,Medan,1,Sakti 10GB,29021,Android Flagship,SITE_0215
11623,32,F,Semarang,99,Combo Sakti 50GB,92539,iOS Flagship,SITE_0480
11624,29,M,Bandung,2,Data Only 2GB,14074,iOS Mid,SITE_0139
11625,66,M,Bandung,16,Combo Sakti 50GB,69373,Android Mid,SITE_1024
11626,24,M,Bekasi,46,OMG 30GB,64346,iOS Mid,SITE_0418
11627,45,M,Jakarta,5,Sakti 10GB,29554,Android Mid,SITE_0077
11628,36,M,Bandung,36,Combo Sakti 50GB,82720,Android Low-End,SITE_0057
11629,27,M,Surabaya,5,Combo Sakti 50GB,93932,Android Low-End,SITE_1181
11630,52,M,Yogyakarta,9,Data Only 2GB,13309,Android Mid,SITE_1097
11631,47,M,Makassar,8,Halo Postpaid,116933,Android Low-End,SITE_0775
11632,26,F,Bekasi,2,Combo Sakti 50GB,84559,Android Mid,SITE_0627
11633,35,F,Makassar,4,Data Only 2GB,18073,Android Mid,SITE_0021
11634,50,F,Medan,28,Sakti 10GB,32091,Android Flagship,SITE_0360
11635,68,M,Bandung,3,OMG 30GB,52871,iOS Mid,SITE_0503
11636,62,M,Medan,90,Data Only 2GB,21156,Android Flagship,SITE_0537
11637,61,F,Bekasi,8,OMG 30GB,74622,iOS Mid,SITE_0683
11638,26,M,Tangerang,3,Combo Sakti 50GB,103316,Android Mid,SITE_0600
11639,67,M,Bekasi,12,Data Only 2GB,17437,Android Low-End,SITE_1020
11640,23,M,Tangerang,8,Unlimited Lite,43429,Android Low-End,SITE_0423
11641,19,M,Bekasi,2,Unlimited Lite,45139,iOS Flagship,SITE_0792
11642,42,M,Semarang,26,OMG 30GB,78431,Android Low-End,SITE_0220
11643,59,F,Semarang,37,Combo Sakti 50GB,115974,Android Mid,SITE_0836
11644,55,F,Jakarta,1,Combo Sakti 50GB,109738,Android Low-End,SITE_0969
11645,53,F,Bekasi,21,OMG 30GB,62714,Feature Phone,SITE_0879
11646,62,M,Surabaya,25,OMG 30GB,59712,iOS Flagship,SITE_0634
11647,45,F,Makassar,99,OMG 30GB,67943,Android Mid,SITE_0265
11648,59,M,Makassar,26,Halo Postpaid,134180,Android Mid,SITE_1149
11649,63,M,Yogyakarta,9,Combo Sakti 50GB,101157,Android Low-End,SITE_0493
11650,63,F,Medan,27,Unlimited Lite,41421,iOS Mid,SITE_0728
11651,42,F,Tangerang,8,OMG 30GB,72635,Android Mid,SITE_0787
11652,36,M,Bandung,4,Combo Sakti 50GB,87371,iOS Flagship,SITE_0805
11653,67,F,Bekasi,33,Halo Postpaid,135419,Android Mid,SITE_0383
11654,35,F,Surabaya,16,Sakti 10GB,27129,Android Low-End,SITE_0104
11655,19,F,Semarang,73,Combo Sakti 50GB,78679,Android Low-End,SITE_0965
11656,26,M,Makassar,2,Combo Sakti 50GB,89345,iOS Flagship,SITE_0453
11657,28,M,Surabaya,16,OMG 30GB,40633,Android Mid,SITE_0719
11658,24,M,Depok,7,Unlimited Lite,54568,iOS Flagship,SITE_0206
11659,19,M,Semarang,17,OMG 30GB,60677,Android Low-End,SITE_0212
11660,27,M,Yogyakarta,2,Sakti 10GB,32798,iOS Flagship,SITE_0123
11661,24,F,Medan,1,Combo Sakti 50GB,83204,Android Mid,SITE_0083
11662,28,M,Medan,19,OMG 30GB,71865,Android Mid,SITE_0831
11663,63,F,Surabaya,11,OMG 30GB,47721,Android Low-End,SITE_1149
11664,41,M,Tangerang,1,OMG 30GB,69492,iOS Mid,SITE_0839
11665,53,F,Jakarta,23,Halo Postpaid,118907,Android Mid,SITE_0218
11666,57,F,Jakarta,15,OMG 30GB,70981,Android Mid,SITE_0324
11667,28,M,Medan,91,Combo Sakti 50GB,113477,Android Flagship,SITE_0854
11668,54,F,Bandung,43,Sakti 10GB,29593,Android Mid,SITE_0874
11669,43,M,Tangerang,32,Sakti 10GB,27606,iOS Flagship,SITE_0098
11670,34,M,Depok,16,Halo Postpaid,152557,Android Low-End,SITE_0122
11671,39,M,Surabaya,16,Sakti 10GB,33959,Feature Phone,SITE_0822
11672,34,M,Medan,68,Data Only 2GB,14945,Android Flagship,SITE_0568
11673,64,F,Semarang,32,OMG 30GB,64896,iOS Flagship,SITE_0085
11674,28,F,Yogyakarta,3,Sakti 10GB,22662,iOS Mid,SITE_1197
11675,28,M,Medan,14,Halo Postpaid,139001,Android Mid,SITE_1094
11676,43,F,Medan,13,Sakti 10GB,33808,iOS Mid,SITE_0868
11677,68,F,Medan,3,OMG 30GB,46445,Android Low-End,SITE_1167
11678,17,M,Bekasi,45,Sakti 10GB,32124,Android Low-End,SITE_0147
11679,25,M,Depok,8,Sakti 10GB,34221,Android Mid,SITE_0456
11680,37,M,Medan,12,Sakti 10GB,31049,Feature Phone,SITE_1106
11681,28,F,Jakarta,94,Data Only 2GB,15310,Android Flagship,SITE_0175
11682,24,M,Makassar,28,Combo Sakti 50GB,67205,Android Low-End,SITE_0390
11683,48,M,Semarang,40,Data Only 2GB,15542,iOS Flagship,SITE_1127
11684,29,F,Semarang,3,Unlimited Lite,53837,Android Flagship,SITE_0191
11685,63,F,Makassar,19,Combo Sakti 50GB,85597,iOS Flagship,SITE_0047
11686,35,M,Bekasi,31,Unlimited Lite,46105,Android Flagship,SITE_1068
11687,30,F,Makassar,41,Sakti 10GB,32856,Android Low-End,SITE_0006
11688,47,F,Makassar,52,Sakti 10GB,42411,Android Mid,SITE_0891
11689,48,M,Depok,3,Combo Sakti 50GB,87452,Android Low-End,SITE_0167
11690,32,F,Bekasi,33,Sakti 10GB,36403,Android Mid,SITE_0778
11691,39,M,Medan,3,Unlimited Lite,44142,Android Mid,SITE_1091
11692,45,M,Depok,13,Combo Sakti 50GB,100937,iOS Flagship,SITE_0732
11693,28,M,Bekasi,15,Data Only 2GB,10533,Android Low-End,SITE_0661
11694,62,M,Makassar,9,Sakti 10GB,27263,Android Mid,SITE_0517
11695,63,M,Tangerang,48,Halo Postpaid,76342,iOS Flagship,SITE_1119
11696,31,M,Makassar,22,OMG 30GB,47930,Android Low-End,SITE_1126
11697,17,F,Medan,4,Combo Sakti 50GB,89325,Android Low-End,SITE_0560
11698,32,F,Makassar,12,Data Only 2GB,19276,iOS Mid,SITE_0697
11699,47,M,Surabaya,2,OMG 30GB,68664,Android Mid,SITE_0610
11700,58,M,Bekasi,17,Combo Sakti 50GB,112634,Android Low-End,SITE_0398
11701,23,F,Makassar,11,Combo Sakti 50GB,64800,Android Mid,SITE_0466
11702,67,M,Medan,10,Combo Sakti 50GB,106392,Android Mid,SITE_0163
11703,18,M,Depok,45,Data Only 2GB,15987,Android Flagship,SITE_0839
11704,27,M,Bekasi,46,Sakti 10GB,32761,Android Mid,SITE_0410
11705,35,F,Bandung,28,Combo Sakti 50GB,86722,Android Low-End,SITE_1193
11706,31,F,Yogyakarta,61,Sakti 10GB,29015,Android Mid,SITE_0697
11707,29,F,Bandung,26,Sakti 10GB,32470,Feature Phone,SITE_0604
11708,31,M,Yogyakarta,24,Combo Sakti 50GB,102550,Android Mid,SITE_0916
11709,68,F,Bandung,3,Sakti 10GB,24714,Android Flagship,SITE_0838
11710,64,M,Bandung,1,Sakti 10GB,22559,Android Mid,SITE_0984
11711,58,M,Surabaya,6,Sakti 10GB,37665,Android Low-End,SITE_0048
11712,64,F,Semarang,38,Combo Sakti 50GB,123184,Android Flagship,SITE_0079
11713,66,F,Makassar,64,Sakti 10GB,36977,iOS Mid,SITE_0879
11714,69,M,Jakarta,7,OMG 30GB,74114,Feature Phone,SITE_0545
11715,48,M,Makassar,5,Data Only 2GB,16597,Android Mid,SITE_0905
